ИМЕЮЩИЕ <= 10% ПРОГРЕССА
(Не имеющие возможности закрытся в течениии дня без 'читерства')


ВСЕГО: 1526 

     ID  Username  Progress
3050854  User_165       0.0
3023103  User_164       0.0
 179597  User_185       0.0
3050807  User_187       0.0
3050866  User_161       0.0
2701089  User_199       0.0
3050740  User_208       0.0
3050744  User_207       0.0
3023096  User_206       0.0
3050749  User_205       0.0
3050753  User_204       0.0
3050757  User_203       0.0
3050767  User_201       0.0
3023097  User_200       0.0
3050775  User_198       0.0
3023099  User_188       0.0
3050779  User_197       0.0
3050783  User_196       0.0
3050786  User_195       0.0
3050790  User_194       0.0
3050796  User_193       0.0
1442372  User_192       0.0
3023098  User_190       0.0
3050804  User_189       0.0
3050857  User_163       0.0
3050868  User_160       0.0
3051001  User_108       0.0
3023106  User_120       0.0
3023105  User_131       0.0
2945045  User_128       0.0
3050949  User_127       0.0
2736540  User_126       0.0
3050955  User_125       0.0
2697612  User_124       0.0
3050958  User_123       0.0
3050964  User_121       0.0
3050970  User_119       0.0
3050937  User_133       0.0
3050973  User_118       0.0
3050976  User_117       0.0
3050979  User_116       0.0
3050985  User_114       0.0
3050988  User_113       0.0
3050992  User_112       0.0
2759829  User_111       0.0
3050995  User_110       0.0
3050940  User_132       0.0
3050934  User_134       0.0
3050872  User_159       0.0
2759605  User_147       0.0
3050875  User_158       0.0
3050881  User_156       0.0
2846594  User_153       0.0
3218254  User_152       0.0
3050890  User_151       0.0
3050893  User_150       0.0
3050896  User_149       0.0
2982465  User_148       0.0
3050900  User_146       0.0
3050931  User_135       0.0
3050907  User_144       0.0
3050910  User_143       0.0
3050913  User_142       0.0
3050916  User_141       0.0
3050918  User_140       0.0
3050921  User_139       0.0
2963875  User_138       0.0
3050925  User_137       0.0
1671809  User_431       0.0
3050117  User_434       0.0
2982446  User_873       0.0
3050114  User_435       0.0
3064667  User_736       0.0
3050839  User_735       0.0
3050847  User_734       0.0
2700760  User_733       0.0
3050852  User_732       0.0
3050860  User_731       0.0
3050865  User_730       0.0
3050869  User_729       0.0
3023030  User_728       0.0
3015220  User_727       0.0
3050877  User_724       0.0
3050880  User_723       0.0
3050886  User_721       0.0
2914490  User_720       0.0
3050891  User_719       0.0
3050894  User_718       0.0
3050897  User_717       0.0
3050899  User_715       0.0
3050905  User_713       0.0
3050830  User_738       0.0
3050826  User_739       0.0
3050818  User_740       0.0
3023026  User_755       0.0
3050725  User_765       0.0
3050730  User_764       0.0
3050734  User_763       0.0
3050742  User_762       0.0
3050745  User_761       0.0
3050752  User_759       0.0
2827989  User_758       0.0
3050756  User_757       0.0
3050765  User_754       0.0
3050814  User_741       0.0
3023027  User_753       0.0
3050769  User_752       0.0
3050773  User_751       0.0
3050789  User_749       0.0
3050793  User_748       0.0
3007857  User_747       0.0
3050801  User_746       0.0
3050806  User_745       0.0
3050908  User_712       0.0
3050915  User_711       0.0
1522602  User_709       0.0
3051011  User_674       0.0
3050980  User_685       0.0
3050983  User_684       0.0
3050986  User_683       0.0
3050990  User_682       0.0
2697631  User_681       0.0
3050996  User_679       0.0
3050999  User_678       0.0
3051008  User_675       0.0
3051016  User_673       0.0
3050971  User_687       0.0
2893494  User_672       0.0
3051023  User_671       0.0
1523343  User_670       0.0
3051032  User_668       0.0
3051035  User_667       0.0
3051038  User_665       0.0
3051043  User_662       0.0
3051049  User_660       0.0
2736480  User_686       0.0
3050968  User_688       0.0
3050922  User_708       0.0
3050938  User_699       0.0
3050924  User_707       0.0
3050927  User_706       0.0
2700785  User_705       0.0
3050929  User_704       0.0
3050933  User_703       0.0
 603484  User_702       0.0
3023033  User_701       0.0
3050935  User_700       0.0
3050941  User_698       0.0
3050967  User_689       0.0
3050944  User_697       0.0
3050947  User_696       0.0
3050951  User_695       0.0
3050954  User_694       0.0
 302478  User_693       0.0
3050957  User_692       0.0
3050959  User_691       0.0
3050963  User_690       0.0
3050721  User_766       0.0
3050717  User_767       0.0
3050713  User_768       0.0
3050501  User_831       0.0
3023018  User_839       0.0
3050484  User_838       0.0
 894973  User_837       0.0
3050490  User_836       0.0
  95732  User_835       0.0
3050493  User_834       0.0
3023019  User_833       0.0
3050498  User_832       0.0
3050504  User_830       0.0
3050470  User_843       0.0
3050510  User_828       0.0
3050513  User_827       0.0
3050516  User_826       0.0
1279617  User_825       0.0
3023021  User_823       0.0
3050522  User_822       0.0
3050525  User_821       0.0
3050528  User_820       0.0
3217216  User_840       0.0
3050467  User_844       0.0
3050535  User_818       0.0
3050421  User_863       0.0
3050396  User_872       0.0
3050399  User_871       0.0
2825192  User_870       0.0
2700658  User_868       0.0
3050405  User_867       0.0
2762483  User_866       0.0
3050411  User_865       0.0
3050414  User_864       0.0
3050424  User_862       0.0
3050464  User_845       0.0
2547315  User_861       0.0
3050433  User_859       0.0
3050436  User_857       0.0
2736498  User_854       0.0
3050450  User_853       0.0
3023015  User_852       0.0
3050453  User_851       0.0
3050458  User_848       0.0
3050533  User_819       0.0
3050539  User_817       0.0
3050710  User_769       0.0
3050667  User_780       0.0
3050631  User_788       0.0
3050635  User_787       0.0
3050639  User_786       0.0
3050643  User_785       0.0
3050647  User_784       0.0
3050651  User_783       0.0
3050655  User_782       0.0
3050659  User_781       0.0
2664953  User_779       0.0
3023024  User_790       0.0
3050677  User_778       0.0
3050679  User_777       0.0
2700727  User_776       0.0
3050690  User_775       0.0
3050695  User_773       0.0
3050700  User_772       0.0
3050703  User_771       0.0
3050706  User_770       0.0
3050624  User_789       0.0
3050621  User_791       0.0
3050545  User_815       0.0
 317936  User_802       0.0
3050554  User_812       0.0
2708713    User_1       0.0
3050563  User_809       0.0
3050569  User_807       0.0
3050572  User_806       0.0
3050576  User_805       0.0
3023022  User_804       0.0
3050581  User_803       0.0
3050585  User_801       0.0
3050617  User_792       0.0
3050594  User_800       0.0
1931507  User_799       0.0
3050596  User_798       0.0
3050600  User_797       0.0
3023023  User_796       0.0
3050604  User_795       0.0
3050609  User_794       0.0
3050614  User_793       0.0
3051055  User_657       0.0
2700818  User_656       0.0
3051058  User_655       0.0
3049926  User_503       0.0
3049900  User_512       0.0
3049903  User_511       0.0
3049906  User_510       0.0
3049911  User_509       0.0
 413308  User_508       0.0
3049917  User_507       0.0
3051157  User_506       0.0
3049923  User_505       0.0
3049929  User_502       0.0
3049894  User_515       0.0
3049933  User_501       0.0
3049947  User_499       0.0
3049950  User_498       0.0
3049968  User_496       0.0
2846844  User_495       0.0
2983527  User_493       0.0
3223361  User_491       0.0
3049986  User_490       0.0
3023055  User_514       0.0
3049891  User_516       0.0
3209729  User_486       0.0
3049852  User_531       0.0
3049810  User_544       0.0
3049819  User_541       0.0
3049823  User_540       0.0
3049829  User_538       0.0
3049835  User_537       0.0
3049838  User_536       0.0
3049842  User_535       0.0
3049845  User_533       0.0
3049855  User_530       0.0
2700901  User_517       0.0
3049858  User_529       0.0
3049861  User_528       0.0
3049864  User_527       0.0
3049867  User_526       0.0
2700895  User_525       0.0
3049873  User_523       0.0
3049876  User_520       0.0
3049879  User_519       0.0
3049992  User_488       0.0
2728491  User_485       0.0
3049807  User_546       0.0
3050089  User_449       0.0
3023059  User_457       0.0
3050067  User_456       0.0
3050071  User_455       0.0
3050074  User_454       0.0
3050076  User_453       0.0
2978859  User_452       0.0
3050079  User_451       0.0
3050082  User_450       0.0
3050093  User_448       0.0
3050058  User_461       0.0
3050096  User_446       0.0
2698548  User_445       0.0
3050099  User_444       0.0
3050102  User_443       0.0
2728419  User_442       0.0
3050105  User_441       0.0
3023060  User_439       0.0
3023061  User_437       0.0
3049153  User_460       0.0
3050055  User_462       0.0
3023057  User_484       0.0
3050024  User_473       0.0
2736488  User_483       0.0
3050000  User_482       0.0
3050007  User_481       0.0
 805276  User_480       0.0
3050013  User_478       0.0
2887375  User_476       0.0
3050018  User_475       0.0
3050022  User_474       0.0
3050027  User_472       0.0
3050053  User_463       0.0
3023058  User_471       0.0
3050030  User_470       0.0
3050034  User_469       0.0
3050037  User_468       0.0
3050039  User_467       0.0
3050042  User_466       0.0
3050045  User_465       0.0
3050050  User_464       0.0
1514225  User_545       0.0
3049804  User_547       0.0
3051061  User_654       0.0
3051142  User_614       0.0
3051114  User_625       0.0
3051118  User_623       0.0
3051120  User_622       0.0
3227763  User_620       0.0
3051129  User_619       0.0
3138476  User_618       0.0
3051138  User_616       0.0
3051140  User_615       0.0
3051148  User_612       0.0
3051110  User_627       0.0
3051150  User_611       0.0
3051155  User_609       0.0
1350669  User_608       0.0
3051159  User_607       0.0
3051161  User_606       0.0
3023042  User_605       0.0
3051163  User_604       0.0
3051165  User_602       0.0
3051112  User_626       0.0
3023039  User_628       0.0
3051169  User_600       0.0
3051083  User_644       0.0
1582591  User_653       0.0
3051064  User_652       0.0
3023036  User_651       0.0
3051071  User_650       0.0
3051073  User_649       0.0
3051077  User_648       0.0
3051081  User_646       0.0
2493774  User_645       0.0
3051087  User_642       0.0
3051104  User_631       0.0
2700823  User_641       0.0
3051090  User_639       0.0
2700825  User_638       0.0
3022900  User_637       0.0
2700832  User_636       0.0
3051096  User_635       0.0
3051098  User_633       0.0
3051100  User_632       0.0
3051167  User_601       0.0
3051175  User_598       0.0
2700881  User_548       0.0
3049768  User_559       0.0
3049751  User_567       0.0
2947194  User_566       0.0
3049754  User_565       0.0
3049758  User_564       0.0
3049762  User_563       0.0
3023049  User_562       0.0
3023050  User_561       0.0
3049765  User_560       0.0
3049771  User_558       0.0
3049745  User_569       0.0
3023051  User_557       0.0
3049774  User_556       0.0
3049781  User_555       0.0
3049785  User_554       0.0
3049788  User_553       0.0
3049792  User_552       0.0
3023052  User_551       0.0
2700878  User_550       0.0
3049748  User_568       0.0
3023048  User_571       0.0
1520742  User_597       0.0
3023044  User_584       0.0
3051177  User_596       0.0
3051179  User_595       0.0
3051181  User_594       0.0
3051184  User_593       0.0
3051187  User_591       0.0
3051191  User_589       0.0
3051195  User_587       0.0
3049856  User_586       0.0
3023045  User_581       0.0
3049739  User_572       0.0
2700862  User_580       0.0
3082461  User_579       0.0
3051203  User_578       0.0
3051205  User_577       0.0
3051207  User_576       0.0
2997916  User_575       0.0
3049733  User_574       0.0
3049736  User_573       0.0
2736476 User_1629       0.0
